source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,assistant_raw_line,assistant_subject,assistant_amount_text,assistant_amount_per_occurrence,assistant_frequency_multiplier,assistant_estimated_annual_amount,assistant_currency_signal,assistant_currency_guess,assistant_parse_method,assistant_review_flag,assistant_review_reasons
Export,1977,202711,Professional,awarded,,1,2,3,Was donor for undergraduate education given I maintain high GPA and high sholarship only Per semester of undergraduate 2000,Was donor for undergraduate education given I maintain high GPA and high sholarship only Per,of undergraduate 2000,2000.0,2,4000.0,,unknown,line_amount_then_cadence,0,
Export,1983,202610,Undergraduate,awarded,"LWIS City International School DT Beirut, Beirut",0,0,1,Grandmother Yearly 5000,Grandmother,5000,5000.0,1,5000.0,,unknown,line_amount_then_cadence,0,
Export,1990,202610,Undergraduate,awarded,"Official Secondary School, Ghazieh",0,0,1,Family Friend Monthly 100,Family Friend,100,100.0,12,1200.0,,unknown,line_amount_then_cadence,0,
Export,1996,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,1,sister monthly 500,sister,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,1996,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,2,sister monthly 500,sister,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2002,202610,Undergraduate,awarded,"Houssameddine Hariri High School, Saida",0,0,1,Uncle Yearly 2000,Uncle,2000,2000.0,1,2000.0,,unknown,line_amount_then_cadence,0,
Export,2005,202510,Undergraduate,awarded,"Brummana High School (BHS), Brummana",0,0,1,Uncle Once a month 150$ (which contribute to school fees),,Uncle Once a month 150$ (which contribute to school fees),150.0,1,150.0,usd,usd,line_amount_then_cadence,0,
Export,2005,202510,Undergraduate,awarded,"Brummana High School (BHS), Brummana",0,0,2,Mother's Cousin Once a month 150$ (which contribute to school fees),,Mother's Cousin Once a month 150$ (which contribute to school fees),150.0,1,150.0,usd,usd,line_amount_then_cadence,0,
Export,2011,202611,Professional,awarded,,1,2,1,Brother monthly 520$(for all the family),Brother,520$(for all the family),520.0,12,6240.0,usd,usd,line_amount_then_cadence,0,
Export,2028,202610,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,parents Monthly 650,parents,650,650.0,12,7800.0,,unknown,line_amount_then_cadence,0,
Export,2029,202611,Professional,awarded,,1,2,1,Aunt Monthly 1200$,Aunt,1200$,1200.0,12,14400.0,usd,usd,line_amount_then_cadence,0,
Export,2030,202610,Undergraduate,awarded,Universal College - Aley,0,0,1,"Uncle Every four months $1,000",,"Uncle Every four months $1,000",1000.0,1,1000.0,usd,usd,line_amount_then_cadence,0,
Export,2031,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,1,Aunt Monthly 400,Aunt,400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2031,202610,Undergraduate,awarded,"Antonine International School (AIS), Ajaltoun",0,0,2,Cousin Monthly 600,Cousin,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2039,,Undergraduate,,Universal College - Aley,1,2,1,organization each semester 2075,organization each,2075,2075.0,2,4150.0,,unknown,line_amount_then_cadence,0,
Export,2048,202610,Undergraduate,denied,"Wellspring Learning Community School, Ain El Remmaneh",0,0,1,Father Monthly 200,Father,200,200.0,12,2400.0,,unknown,line_amount_then_cadence,0,
Export,2050,202710,Undergraduate,,"The Martyr Hasan Kassir Secondary School, Bir Hassan",1,1,1,Brother Monthly 800,Brother,800,800.0,12,9600.0,,unknown,line_amount_then_cadence,0,
Export,2059,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,1,Niece (Maternal uncle) Variable Variable,,Niece (Maternal uncle) Variable Variable,,1,,,,line_amount_then_cadence,1,amount_unparsed
Export,2059,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,2,Mother's Uncle Variable Variable,,Mother's Uncle Variable Variable,,1,,,,line_amount_then_cadence,1,amount_unparsed
Export,2063,202510,Graduate,awarded,,1,2,1,Grandmother monthly 500,Grandmother,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2065,202610,Undergraduate,awarded,"Mustafa Shoumran High School, Bayssarieh",0,0,1,My mother's uncle Monthly 1000,My mother's uncle,1000,1000.0,12,12000.0,,unknown,line_amount_then_cadence,0,
Export,2067,202510,Undergraduate,awarded,"Le Lycee National, Choueifat",0,0,1,Older Sister Monthly 250$,Older Sister,250$,250.0,12,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2071,202610,Undergraduate,awarded,"Tahwita Modern School (TMS), Tahouitet El Ghadir",0,0,1,Uncle Monthly 100,Uncle,100,100.0,12,1200.0,,unknown,line_amount_then_cadence,0,
Export,2073,202610,Undergraduate,awarded,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,1,Grandmother Monthly 1500$,Grandmother,1500$,1500.0,12,18000.0,usd,usd,line_amount_then_cadence,0,
Export,2073,202610,Undergraduate,awarded,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,2,Half-siblings Monthly 2000$,Half-siblings,2000$,2000.0,12,24000.0,usd,usd,line_amount_then_cadence,0,
Export,2074,202611,Professional,awarded,,1,2,1,"Half Brother 2-3 times a year around 4,000$ total per year",Half Brother - times a year around $ total per year,"Half Brother 2-3 times a year 4,000$ total per year",2.5,1,2.5,usd,usd,line_amount_then_cadence,0,
Export,2074,202611,Professional,awarded,,1,2,2,"Half Brother 2-3 times around 3,000$ total per year",Half Brother - times around $ total per year,"Half Brother 2-3 times 3,000$ total per year",2.5,1,2.5,usd,usd,line_amount_then_cadence,0,
Export,2077,202611,Professional,awarded,,1,2,1,Grand mother Monthly 600,Grand mother,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2083,202610,Undergraduate,awarded,"Lycée Franco Libanais, Verdun",0,0,1,Uncle (Father's brother) Monthly 375,Uncle (Father's brother),375,375.0,12,4500.0,,unknown,line_amount_then_cadence,0,
Export,2084,202610,Undergraduate,awarded,Lebanese Evangelical School for Boys and Girls,1,2,1,Mother Yearly 4475000000,Mother,4475000000,4475000000.0,1,4475000000.0,,likely_lbp_unmarked,line_amount_then_cadence,0,
Export,2089,202610,Undergraduate,awarded,"Al Bayader School, Zarif",0,0,1,Uncle Yearly 1000,Uncle,1000,1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,2099,202610,Undergraduate,awarded,"Al Iman Exemplary Islamic School, Barja Chouf",0,0,1,Organization Monthly 50$,Organization,50$,50.0,12,600.0,usd,usd,line_amount_then_cadence,0,
Export,2099,202610,Undergraduate,awarded,"Al Iman Exemplary Islamic School, Barja Chouf",0,0,2,Organization Monthly 25$,Organization,25$,25.0,12,300.0,usd,usd,line_amount_then_cadence,0,
Export,2099,202610,Undergraduate,awarded,"Al Iman Exemplary Islamic School, Barja Chouf",0,0,3,Organization Monthly 30$,Organization,30$,30.0,12,360.0,usd,usd,line_amount_then_cadence,0,
Export,2099,202610,Undergraduate,awarded,"Al Iman Exemplary Islamic School, Barja Chouf",0,0,4,Organization Monthly 10$,Organization,10$,10.0,12,120.0,usd,usd,line_amount_then_cadence,0,
Export,2103,202710,Undergraduate,,"Al Makassed Omar Bin Al Khattab College, Beirut",1,1,1,Niece Yearly 10000,Niece,10000,10000.0,1,10000.0,,unknown,line_amount_then_cadence,0,
Export,2104,202611,Professional,awarded,,1,2,1,Aunt Every few months 500,Aunt,500,500.0,4,2000.0,,unknown,line_amount_then_cadence,0,
Export,2116,202610,Undergraduate,awarded,"Hariri School III, Tareek Al Jadeeda",0,0,1,Uncle (from mother's side) Monthly 500,Uncle (from mother's side),500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2116,202610,Undergraduate,awarded,"Hariri School III, Tareek Al Jadeeda",0,0,2,Uncle (from mother's side) Monthly 300,Uncle (from mother's side),300,300.0,12,3600.0,,unknown,line_amount_then_cadence,0,
Export,2125,202610,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,1,Uncle Yearly 8000,Uncle,8000,8000.0,1,8000.0,,unknown,line_amount_then_cadence,0,
Export,2133,202611,Professional,awarded,,1,2,1,daughter yearly 3000$,daughter,3000$,3000.0,1,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2139,202610,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,aunt monthly 200,aunt,200,200.0,12,2400.0,,unknown,line_amount_then_cadence,0,
Export,2145,202510,Graduate,awarded,,1,2,1,cousin once in a while 200$,,cousin once in a while 200$,200.0,1,200.0,usd,usd,line_amount_then_cadence,0,
Export,2155,202610,Undergraduate,awarded,"Lycée Franco Libanais, Verdun",0,0,1,Aunt Monthly 600,Aunt,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2155,202610,Undergraduate,awarded,"Lycée Franco Libanais, Verdun",0,0,2,Grandmother Monthly 600,Grandmother,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2156,202610,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Father employer 1 5750 USD,,,,1,,usd,usd,line_amount_then_cadence,1,multiple_amount_candidates; amount_unparsed
Export,2159,202710,Undergraduate,awarded,"College Saint Joseph Des Soeurs Antonines, Ksara",0,0,1,Sister Monthly 500,Sister,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2159,202710,Undergraduate,awarded,"College Saint Joseph Des Soeurs Antonines, Ksara",0,0,2,Brother Monthly 500,Brother,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2164,202610,Undergraduate,awarded,Collège Saint Joseph Antoura,0,0,1,maternal grandfather monthly 700$,maternal grandfather,700$,700.0,12,8400.0,usd,usd,line_amount_then_cadence,0,
Export,2164,202610,Undergraduate,awarded,Collège Saint Joseph Antoura,0,0,2,Father(seperated from the family) monthly 50$ (family alimony),Father(seperated from the family),50$ (family alimony),50.0,12,600.0,usd,usd,line_amount_then_cadence,0,
Export,2164,202610,Undergraduate,awarded,Collège Saint Joseph Antoura,0,0,3,Bank monthly 150$,Bank,150$,150.0,12,1800.0,usd,usd,line_amount_then_cadence,0,
Export,2167,202510,Graduate,awarded,,1,2,1,I am her daughter Monthly around 2100$,I am her daughter around,2100$,2100.0,12,25200.0,usd,usd,line_amount_then_cadence,0,
Export,2183,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,1,Sibling Monthly 1200,Sibling,1200,1200.0,12,14400.0,,unknown,line_amount_then_cadence,0,
Export,2183,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,2,Sibling Monthly 800,Sibling,800,800.0,12,9600.0,,unknown,line_amount_then_cadence,0,
Export,2190,202520,Undergraduate,denied,,1,3,1,grand father monthly 2000,grand father,2000,2000.0,12,24000.0,,unknown,line_amount_then_cadence,0,
Export,2212,202610,Undergraduate,awarded,"Shouf National College, Chouf",0,0,1,"Uncle Yearly $2,500",Uncle,"$2,500",2500.0,1,2500.0,usd,usd,line_amount_then_cadence,0,
Export,2220,202510,Graduate,awarded,,1,2,1,Niece Monthly 80$,Niece,80$,80.0,12,960.0,usd,usd,line_amount_then_cadence,0,
Export,2227,202611,Professional,awarded,,1,2,1,Aunt Monthly 500,Aunt,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2244,202611,Professional,awarded,,1,2,1,Son of the Assistant Fluctuates 500000,,Son of the Assistant Fluctuates 500000,500000.0,1,500000.0,,unknown,line_amount_then_cadence,0,
Export,2253,202611,Professional,awarded,,1,2,1,neighbor yearly amount varies,,neighbor yearly amount varies,,1,,,,line_amount_then_cadence,1,amount_unparsed
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Grandparents Monthly 1500,Grandparents,1500,1500.0,12,18000.0,,unknown,line_amount_then_cadence,0,
Export,2291,202510,Graduate,awarded,,1,2,1,Niece Every two months 700,,Niece Every two months 700,700.0,1,700.0,,unknown,line_amount_then_cadence,0,
Export,2318,202710,Undergraduate,,Lebanese Evangelical School for Boys and Girls,1,1,1,My uncle Quartely 3000,,My uncle Quartely 3000,3000.0,1,3000.0,,unknown,line_amount_then_cadence,0,
Export,2320,202710,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,1,Granddaughter Monthly 600,Granddaughter,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2320,202710,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,2,Niece Yearly 30000,Niece,30000,30000.0,1,30000.0,,unknown,line_amount_then_cadence,0,
Export,2328,202610,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,The Applicant's Grandfather Yearly 3000$-4000$,The Applicant's Grandfather,3000$-4000$,3000.0,1,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2340,202710,Undergraduate,denied,"Hariri High School II, Beirut",0,0,1,UNCLE MONTYHLY 1000,,UNCLE MONTYHLY 1000,1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,2342,202610,Undergraduate,awarded,"Saint Elie Btina Secondary School, Wata El Mousaitbeh",0,0,1,Work Yearly 2000,Work,2000,2000.0,1,2000.0,,unknown,line_amount_then_cadence,0,
Export,2355,202610,Undergraduate,denied,The International School of Choueifat - Choueifat,0,0,1,Hes my uncle Monthly 1000,Hes my uncle,1000,1000.0,12,12000.0,,unknown,line_amount_then_cadence,0,
Export,2359,202610,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,0,0,1,fathers brother 150 monthly,,fathers brother 150,150.0,12,1800.0,,unknown,line_amount_then_cadence,0,
Export,2365,202610,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,1,Sister Monthly 700,Sister,700,700.0,12,8400.0,,unknown,line_amount_then_cadence,0,
Export,2365,202610,Undergraduate,awarded,"Khaled Bin Al Walid, Beirut",0,0,2,Sister Monthly 1200,Sister,1200,1200.0,12,14400.0,,unknown,line_amount_then_cadence,0,
Export,2387,202610,Undergraduate,awarded,"Lycee Hanaway, Tyre",0,0,1,My Uncle Yearly 1000,My Uncle,1000,1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,2389,202510,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,"Father End of every month $ 1,250",,"Father End of every month $ 1,250",1250.0,1,1250.0,usd,usd,line_amount_then_cadence,0,
Export,2389,202510,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,2,Mother End of every month $ 400,,Mother End of every month $ 400,400.0,1,400.0,usd,usd,line_amount_then_cadence,0,
Export,2402,202610,Undergraduate,denied,"International School of Akkar, Akkar",0,0,1,My Father Monthly 200$,My Father,200$,200.0,12,2400.0,usd,usd,line_amount_then_cadence,0,
Export,2407,202510,Graduate,awarded,,1,2,1,Uncle Once every 2-3 years ( when needed) 500$,,Uncle Once every 2-3 years ( when needed) 500$,2.5,1,2.5,usd,usd,line_amount_then_cadence,0,
Export,2416,202710,Undergraduate,,The International School of Choueifat - Choueifat,1,1,1,Neice (he is my uncle) Yearly 15000,Neice (he is my uncle),15000,15000.0,1,15000.0,,unknown,line_amount_then_cadence,0,
Export,2417,202611,Professional,awarded,,1,2,1,Aunt irregular upon demand or expenses 5000$,,Aunt irregular upon demand or expenses 5000$,5000.0,1,5000.0,usd,usd,line_amount_then_cadence,0,
Export,2417,202611,Professional,awarded,,1,2,2,Aunt's Husband irregular upon demand or expenses 3000$,,Aunt's Husband irregular upon demand or expenses 3000$,3000.0,1,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2417,202611,Professional,awarded,,1,2,3,Uncle irregular upon demand or expenses 10000$,,Uncle irregular upon demand or expenses 10000$,10000.0,1,10000.0,usd,usd,line_amount_then_cadence,0,
Export,2434,202610,Undergraduate,,"Lebanese International School, Haret Hreik",1,1,1,Uncle Yearly 4000,Uncle,4000,4000.0,1,4000.0,,unknown,line_amount_then_cadence,0,
Export,2434,202610,Undergraduate,,"Lebanese International School, Haret Hreik",1,1,2,NGO yearly 1000,NGO,1000,1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,2444,202610,Undergraduate,awarded,"Houssameddine Hariri High School, Saida",0,0,1,Father Weekly 30,Father,30,30.0,52,1560.0,,unknown,line_amount_then_cadence,0,
Export,2453,202610,Undergraduate,awarded,"Christian Teaching Institute (CTI), Sin El Fil Maten",0,0,1,Cousin >yearly 2000,Cousin >,2000,2000.0,1,2000.0,,unknown,line_amount_then_cadence,0,
Export,2453,202610,Undergraduate,awarded,"Christian Teaching Institute (CTI), Sin El Fil Maten",0,0,2,Cousin >yearly 1000,Cousin >,1000,1000.0,1,1000.0,,unknown,line_amount_then_cadence,0,
Export,2474,202710,Undergraduate,,"Al Hidaya High School, Bchamoun",1,1,1,Sister Monthly 1000,Sister,1000,1000.0,12,12000.0,,unknown,line_amount_then_cadence,0,
Export,2484,202510,Undergraduate,awarded,"Sagesse Saint Jean Brasilia, Baabda",0,0,1,Father's brother every month 100$,,Father's brother every month 100$,100.0,1,100.0,usd,usd,line_amount_then_cadence,0,
Export,2487,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,1,My mother's Aunt monthly 250$,My mother's Aunt,250$,250.0,12,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2487,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,2,applicant's uncle monthly 400$,applicant's uncle,400$,400.0,12,4800.0,usd,usd,line_amount_then_cadence,0,
Export,2487,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,3,applicant's uncle monthly 200$,applicant's uncle,200$,200.0,12,2400.0,usd,usd,line_amount_then_cadence,0,
Export,2487,202610,Undergraduate,awarded,Lycée Français International Elite Beyrou,0,0,4,my mother's cousin monthly 100$,my mother's cousin,100$,100.0,12,1200.0,usd,usd,line_amount_then_cadence,0,
Export,2491,202710,Undergraduate,awarded,"College Protestant Francais (CPF), Koraytem Beirut",0,0,1,School Yearly financial aid 6300,School,financial aid 6300,6300.0,1,6300.0,,unknown,line_amount_then_cadence,0,
Export,2495,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,1,Uncle yearly 7800,Uncle,7800,7800.0,1,7800.0,,unknown,line_amount_then_cadence,0,
Export,2495,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,2,Uncle monthly 400,Uncle,400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2497,202510,Graduate,denied,,1,2,1,Uncle Monthly 600,Uncle,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2504,202610,Undergraduate,awarded,"Patriarcal College, Beirut",0,0,1,Father Monthly 330,Father,330,330.0,12,3960.0,,unknown,line_amount_then_cadence,0,
Export,2523,202610,Undergraduate,denied,"Lycée Franco Libanais, Verdun",0,0,1,Uncle Yearly 4000,Uncle,4000,4000.0,1,4000.0,,unknown,line_amount_then_cadence,0,
Export,2523,202610,Undergraduate,denied,"Lycée Franco Libanais, Verdun",0,0,2,Aunt Yearly 3000,Aunt,3000,3000.0,1,3000.0,,unknown,line_amount_then_cadence,0,
Export,2537,202710,Undergraduate,denied,"Greater Beirut Evangelical School, Sioufi",0,0,1,Niece Annually 5000,Niece,5000,5000.0,1,5000.0,,unknown,line_amount_then_cadence,0,
Export,2541,202610,Undergraduate,awarded,"Beit Jala Secondary School, Siblin",0,0,1,Uncle (mother's side) Monthly 250,Uncle (mother's side),250,250.0,12,3000.0,,unknown,line_amount_then_cadence,0,
Export,2541,202610,Undergraduate,awarded,"Beit Jala Secondary School, Siblin",0,0,2,Uncle (father's side) Monthly 60,Uncle (father's side),60,60.0,12,720.0,,unknown,line_amount_then_cadence,0,
Export,2553,202610,Undergraduate,,"Der Yassin Coeducational Secondary School UNRWA, Tyre",1,1,1,UNRWA Evey 3 months 300$,,,,1,,usd,usd,line_amount_then_cadence,1,multiple_amount_candidates; amount_unparsed
Export,2558,202510,Graduate,awarded,,1,2,1,Father's Friend Frequently Monthly 700-800$,Father's Friend Frequently,700-800$,750.0,12,9000.0,usd,usd,line_amount_then_cadence,0,
Export,2565,202610,Undergraduate,awarded,"Greater Beirut Evangelical School, Sioufi",0,0,1,Brother Monthly $200,Brother,$200,200.0,12,2400.0,usd,usd,line_amount_then_cadence,0,
Export,2596,202610,Undergraduate,awarded,"Lycee Abdel Kader, Beirut",0,0,1,aunt yearly 10000,aunt,10000,10000.0,1,10000.0,,unknown,line_amount_then_cadence,0,
Export,2615,202610,Undergraduate,awarded,Dr. Nazih Bizri Public High School,0,0,1,Uncle Monthly 500,Uncle,500,500.0,12,6000.0,,unknown,line_amount_then_cadence,0,
Export,2619,202610,Undergraduate,denied,"Ras Beirut International School, Ghobeiry",0,0,1,My Father's Uncle monthly 200$,My Father's Uncle,200$,200.0,12,2400.0,usd,usd,line_amount_then_cadence,0,
Export,2620,202610,Undergraduate,awarded,"The National Evangelical Institute for Girls and Boys, Saida",1,2,1,"Mother's Brother (my uncle) Monthly $3,000 (this amount is distributed to more than one member; part of it goes to my aunt, another for my unemployed uncle, and another for my mother as she's divorced)",Mother's Brother (my uncle),"$3,000 (this amount is distributed to more than one member; part of it goes to my aunt, another for my unemployed uncle, and another for my mother as she's divorced)",3000.0,12,36000.0,usd,usd,line_amount_then_cadence,0,
Export,2620,202610,Undergraduate,awarded,"The National Evangelical Institute for Girls and Boys, Saida",1,2,2,Father's Brother (my uncle) Monthly €400,Father's Brother (my uncle),€400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2629,202710,Undergraduate,denied,"Khaled Bin Al Walid, Beirut",0,0,1,My Father Monthly 300,My Father,300,300.0,12,3600.0,,unknown,line_amount_then_cadence,0,
Export,2630,202610,Undergraduate,denied,"Greenfield College, Bir Hassan",0,0,1,Grandfather Yearly 14309,Grandfather,14309,14309.0,1,14309.0,,unknown,line_amount_then_cadence,0,
Export,2641,202710,Undergraduate,awarded,"L'Athenee de Beyrouth, Bsalim",0,0,1,father monthly 600,father,600,600.0,12,7200.0,,unknown,line_amount_then_cadence,0,
Export,2644,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,Employment Yearly 9000,Employment,9000,9000.0,1,9000.0,,unknown,line_amount_then_cadence,0,
Export,2653,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,"No relationship, it is an NGO The following amounts were provided by an ِAntami Developmental Association for my brother Karim Mekdach during the Summer and Fall semesters of 2024. However, the payments nature is not fixed, it depends on the ِAntami Developmental Association decision. 7200",,,,2,,,,line_amount_then_cadence,1,multiple_amount_candidates; amount_unparsed
Export,2656,202510,Graduate,awarded,,1,2,1,Employer Yearly Not Fixed,,Employer Yearly Not Fixed,,1,,,,line_amount_then_cadence,1,amount_unparsed
Export,2658,202610,Undergraduate,denied,"College du Musee, Badaro",0,0,1,Father Monthly changeable,,Father Monthly changeable,,12,,,,line_amount_then_cadence,1,amount_unparsed
Export,2662,202710,Undergraduate,awarded,"Ecole Saint Joseph de l'Apparition, Saida",0,0,1,grandmother Yearly 2000,grandmother,2000,2000.0,1,2000.0,,unknown,line_amount_then_cadence,0,
Export,2671,202610,Undergraduate,awarded,"Al Rahma High School / Al Mabarrat Association, Kfarjoz",0,0,1,none yearly till end of class 12 (2025) 2000,none,till end of class 12 (2025) 2000,12.0,1,12.0,,unknown,line_amount_then_cadence,0,
Export,2691,202610,Undergraduate,awarded,"Houssameddine Hariri High School, Saida",0,0,1,Aunt Monthly 700,Aunt,700,700.0,12,8400.0,,unknown,line_amount_then_cadence,0,
Export,2695,202610,Undergraduate,awarded,"L'Athenee de Beyrouth, Bsalim",0,0,1,no relationship monthly 195,no relationship,195,195.0,12,2340.0,,unknown,line_amount_then_cadence,0,
Export,2696,202510,Undergraduate,awarded,"National Protestant College, Kfarshima",1,1,1,Uncle Monthly 200,Uncle,200,200.0,12,2400.0,,unknown,line_amount_then_cadence,0,
Export,2704,202710,Undergraduate,awarded,"Armenian Evangelical Central High School (CHS), Achrafieh",0,0,1,Uncle As needed to cover the living expenses. 1,,Uncle As needed to cover the living expenses. 1,1.0,1,1.0,,unknown,line_amount_then_cadence,0,
Export,2711,202610,Undergraduate,awarded,"Al Bayader School, Zarif",0,0,1,Auncle(mothers side) yearly 7000$,Auncle(mothers side),7000$,7000.0,1,7000.0,usd,usd,line_amount_then_cadence,0,
Export,2718,202510,Graduate,awarded,,1,2,1,Father Yearly 5000 USD,Father,5000 USD,5000.0,1,5000.0,usd,usd,line_amount_then_cadence,0,
Export,2718,202510,Graduate,awarded,,1,2,2,Mother Yearly 200 USD,Mother,200 USD,200.0,1,200.0,usd,usd,line_amount_then_cadence,0,
Export,2722,202610,Undergraduate,awarded,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",0,0,1,Grandson Monthly 200,Grandson,200,200.0,12,2400.0,,unknown,line_amount_then_cadence,0,
Export,2722,202610,Undergraduate,awarded,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",0,0,2,Nephew Yearly 10000,Nephew,10000,10000.0,1,10000.0,,unknown,line_amount_then_cadence,0,
Export,2729,202610,Undergraduate,awarded,"Beirut Babptist School (BBS), Mouseitbeh",0,0,1,Aunt Monthly 400,Aunt,400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2738,202610,Undergraduate,awarded,Rawdah High School,0,0,1,Uncle Monthly 500$,Uncle,500$,500.0,12,6000.0,usd,usd,line_amount_then_cadence,0,
Export,2744,202710,Undergraduate,awarded,"The National Evangelical Institute for Girls and Boys, Saida",0,0,1,Grandson Monthly 400,Grandson,400,400.0,12,4800.0,,unknown,line_amount_then_cadence,0,
Export,2775,202610,Undergraduate,awarded,"Saints Coeurs Ain Najm, Ain Saadeh",0,0,1,The foundation helps my sister in her college fees yearly 30% (2700$),The foundation helps my sister in her college fees,30% (2700$),30.0,1,30.0,usd,usd,line_amount_then_cadence,0,
Export,2781,202610,Undergraduate,awarded,"Ras Beirut International School, Ghobeiry",0,0,1,Uncle every 3-4 months 800,,Uncle every 3-4 months 800,3.5,1,3.5,,unknown,line_amount_then_cadence,0,
Export,2783,202610,Undergraduate,usaid,"Beirut International School, Bchamoun",0,0,1,Niece Monthly 500 $,Niece,500 $,500.0,12,6000.0,usd,usd,line_amount_then_cadence,0,
Export,2795,202510,Graduate,awarded,,1,3,1,"Father is a retired Doctor from the Lebanese University. Yearly 120,000,000 LL",Father is a retired Doctor from the Lebanese University.,"120,000,000 LL",120000000.0,1,120000000.0,lbp,lbp,line_amount_then_cadence,0,
Export,2801,202710,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,0,0,1,"Brother Monthly, yearly rent 50000",Brother,rent 50000,50000.0,12,600000.0,,unknown,line_amount_then_cadence,0,
Export,2802,202610,Undergraduate,awarded,"Deutsche Internationale Schule Beirut (DISB), Khaldah",0,0,1,Grandfather of the applicant Yearly 3000,Grandfather of the applicant,3000,3000.0,1,3000.0,,unknown,line_amount_then_cadence,0,
Export,2803,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,Uncle Monthly $250,Uncle,$250,250.0,12,3000.0,usd,usd,line_amount_then_cadence,0,
Export,2807,202710,Undergraduate,denied,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,Mother Employer once 2500,,Mother Employer once 2500,2500.0,1,2500.0,,unknown,line_amount_then_cadence,0,
Export,2815,202610,Undergraduate,awarded,"Lycée français international Elite de Tyr, Abbassieh",0,0,1,Uncle Semester 3000-5000,Uncle,3000-5000,4000.0,2,8000.0,,unknown,line_amount_then_cadence,0,
